Мандант;Роль;ИмяПользоват;Начальная дата;Конечная дата;Исключая;Дата;Время;Метка UTC-времени в краткой форме (ГГГГМ;Присвоение из орг. менеджмента HR;Присвоение из групповой роли
400;ZUBI000_BRD30012;XDONNA06;25.12.2017;31.12.9999;;27.12.2017;18:48:49;0;;
400;ZUBI000_BRD30012;XDOPDV07;25.12.2017;31.12.9999;;27.12.2017;18:48:50;0;;
400;ZUBI000_BRD30012;XDOPIP;25.12.2017;31.12.9999;;27.12.2017;18:48:51;0;;
400;ZUBI000_BRD30012;XDOPSV06;25.12.2017;31.12.9999;;27.12.2017;18:48:53;0;;
400;ZUBI000_BRD30012;XDOREV05;23.07.2018;31.12.9999;;23.07.2018;17:28:02;0;;
400;ZUBI000_BRD30012;XDORSG;22.05.2018;31.12.9999;;22.05.2018;14:38:05;0;;
400;ZUBI000_BRD30012;XDOSAN14;25.12.2017;31.12.9999;;27.12.2017;18:48:58;0;;
400;ZUBI000_BRD30012;XDOSDS07;25.12.2017;31.12.9999;;27.12.2017;18:48:59;0;;
400;ZUBI000_BRD30012;XDOSEV21;25.12.2017;31.12.9999;;27.12.2017;18:49:02;0;;
400;ZUBI000_BRD30012;XDOSGN01;25.12.2017;31.12.9999;;27.12.2017;18:49:03;0;;
400;ZUBI000_BRD30012;XDOSIA13;22.05.2018;31.12.9999;;22.05.2018;14:38:07;0;;
400;ZUBI000_BRD30012;XDOSIG03;25.12.2017;31.12.9999;;27.12.2017;18:49:07;0;;
400;ZUBI000_BRD30012;XDOSNE;25.12.2017;31.12.9999;;27.12.2017;18:49:09;0;;
400;ZUBI000_BRD30012;XDOSOA19;25.12.2017;31.12.9999;;27.12.2017;18:49:11;0;;
400;ZUBI000_BRD30012;XDOSSI02;25.12.2017;31.12.9999;;27.12.2017;18:49:12;0;;
400;ZUBI000_BRD30012;XDOTEV05;25.12.2017;31.12.9999;;27.12.2017;18:49:16;0;;
400;ZUBI000_BRD30012;XDOTMA04;25.12.2017;31.12.9999;;27.12.2017;18:49:17;0;;
400;ZUBI000_BRD30012;XDOVKR;25.12.2017;31.12.9999;;27.12.2017;18:49:19;0;;
400;ZUBI000_BRD30012;XDOVNV13;25.12.2017;31.12.9999;;27.12.2017;18:49:21;0;;
400;ZUBI000_BRD30012;XDOVYA01;25.12.2017;31.12.9999;;27.12.2017;18:49:23;0;;
400;ZUBI000_BRD30012;XDOZID;25.12.2017;31.12.9999;;27.12.2017;18:49:24;0;;
400;ZUBI000_BRD30013;XDOAAP02;25.12.2017;31.12.9999;;27.12.2017;18:48:04;0;;
400;ZUBI000_BRD30013;XDOAEI01;25.12.2017;31.12.9999;;27.12.2017;18:48:09;0;;
400;ZUBI000_BRD30013;XDOBDS01;25.12.2017;31.12.9999;;27.12.2017;18:48:13;0;;
400;ZUBI000_BRD30013;XDOBOG;25.12.2017;31.12.9999;;27.12.2017;18:48:14;0;;
400;ZUBI000_BRD30013;XDOCAS05;25.12.2017;31.12.9999;;27.12.2017;18:48:15;0;;
400;ZUBI000_BRD30013;XDODAV23;25.12.2017;31.12.9999;;27.12.2017;18:48:17;0;;
400;ZUBI000_BRD30013;XDODTV03;25.12.2017;31.12.9999;;27.12.2017;18:48:19;0;;
400;ZUBI000_BRD30013;XDOEAN06;25.12.2017;31.12.9999;;25.12.2017;12:29:59;0;;
400;ZUBI000_BRD30013;XDOFES;22.05.2018;31.12.9999;;22.05.2018;14:38:01;0;;
400;ZUBI000_BRD30013;XDOGNG03;25.12.2017;31.12.9999;;27.12.2017;18:48:22;0;;
400;ZUBI000_BRD30013;XDOIVY;25.12.2017;31.12.9999;;25.12.2017;12:30:59;0;;
400;ZUBI000_BRD30013;XDOKEV33;30.05.2018;31.12.9999;;30.05.2018;15:38:20;0;;
400;ZUBI000_BRD30013;XDOKIY;25.12.2017;31.12.9999;;27.12.2017;18:48:26;0;;
400;ZUBI000_BRD30013;XDOKMM01;25.12.2017;31.12.9999;;27.12.2017;18:48:30;0;;
400;ZUBI000_BRD30013;XDOKMM03;25.12.2017;31.12.9999;;27.12.2017;18:48:32;0;;
400;ZUBI000_BRD30013;XDOKNA18;25.12.2017;31.12.9999;;27.12.2017;18:48:33;0;;
400;ZUBI000_BRD30013;XDOKNS03;25.12.2017;31.12.9999;;27.12.2017;18:48:35;0;;
400;ZUBI000_BRD30013;XDOKVV36;25.12.2017;31.12.9999;;11.04.2018;13:58:00;0;;
400;ZUBI000_BRD30013;XDOLAB;25.12.2017;31.12.9999;;25.12.2017;12:32:53;0;;
400;ZUBI000_BRD30013;XDOMIF;25.12.2017;31.12.9999;;27.12.2017;18:48:41;0;;
400;ZUBI000_BRD30013;XDOMIG;25.12.2017;31.12.9999;;27.12.2017;18:48:44;0;;
400;ZUBI000_BRD30013;XDOMOV09;25.12.2017;31.12.9999;;27.12.2017;18:48:46;0;;
400;ZUBI000_BRD30013;XDONOA05;25.12.2017;31.12.9999;;25.12.2017;12:33:48;0;;
400;ZUBI000_BRD30013;XDOPDV07;25.12.2017;31.12.9999;;27.12.2017;18:48:50;0;;
400;ZUBI000_BRD30013;XDOPIP;25.12.2017;31.12.9999;;27.12.2017;18:48:51;0;;
400;ZUBI000_BRD30013;XDOPSV06;25.12.2017;31.12.9999;;27.12.2017;18:48:53;0;;
400;ZUBI000_BRD30013;XDORSG;22.05.2018;31.12.9999;;22.05.2018;14:38:05;0;;
400;ZUBI000_BRD30013;XDOSAN14;25.12.2017;31.12.9999;;27.12.2017;18:48:58;0;;
400;ZUBI000_BRD30013;XDOSDS07;25.12.2017;31.12.9999;;27.12.2017;18:48:59;0;;
400;ZUBI000_BRD30013;XDOSGN01;25.12.2017;31.12.9999;;27.12.2017;18:49:03;0;;
400;ZUBI000_BRD30013;XDOSIA13;22.05.2018;31.12.9999;;22.05.2018;14:38:07;0;;
400;ZUBI000_BRD30013;XDOSNE;25.12.2017;31.12.9999;;27.12.2017;18:49:09;0;;
400;ZUBI000_BRD30013;XDOSOA19;25.12.2017;31.12.9999;;27.12.2017;18:49:11;0;;
400;ZUBI000_BRD30013;XDOSOV21;22.05.2018;31.12.9999;;22.05.2018;14:38:08;0;;
400;ZUBI000_BRD30013;XDOSSI02;25.12.2017;31.12.9999;;27.12.2017;18:49:12;0;;
400;ZUBI000_BRD30013;XDOTMA04;25.12.2017;31.12.9999;;27.12.2017;18:49:17;0;;
400;ZUBI000_BRD30013;XDOVKR;25.12.2017;31.12.9999;;27.12.2017;18:49:19;0;;
400;ZUBI000_BRD30013;XDOVNV13;25.12.2017;31.12.9999;;27.12.2017;18:49:21;0;;
400;ZUBI000_BRD30013;XDOVYA01;25.12.2017;31.12.9999;;27.12.2017;18:49:23;0;;
400;ZUBI000_BRD30013;XDOZID;25.12.2017;31.12.9999;;27.12.2017;18:49:24;0;;
400;ZUBI000_BRD30013;XOBYA;25.12.2017;31.12.9999;;25.12.2017;12:36:19;0;;
400;ZUBI000_BRD30013;XOOAV;25.12.2017;31.12.9999;;25.12.2017;12:36:20;0;;
400;ZUBI000_BRD30014;XDOAAP02;25.12.2017;31.12.9999;;27.12.2017;18:48:04;0;;
400;ZUBI000_BRD30014;XDOAEI01;25.12.2017;31.12.9999;;27.12.2017;18:48:09;0;;
400;ZUBI000_BRD30014;XDOANS03;25.12.2017;31.12.9999;;27.12.2017;18:48:12;0;;
400;ZUBI000_BRD30014;XDOBAS10;15.02.2018;31.12.9999;;15.02.2018;11:38:06;0;;
400;ZUBI000_BRD30014;XDOBDS01;25.12.2017;31.12.9999;;27.12.2017;18:48:13;0;;
400;ZUBI000_BRD30014;XDOBOG;25.12.2017;31.12.9999;;27.12.2017;18:48:14;0;;
400;ZUBI000_BRD30014;XDOCAS05;25.12.2017;31.12.9999;;27.12.2017;18:48:15;0;;
400;ZUBI000_BRD30014;XDODAV23;25.12.2017;31.12.9999;;27.12.2017;18:48:17;0;;
400;ZUBI000_BRD30014;XDODTV03;25.12.2017;31.12.9999;;27.12.2017;18:48:19;0;;
400;ZUBI000_BRD30014;XDOEAN06;25.12.2017;31.12.9999;;25.12.2017;12:29:59;0;;
400;ZUBI000_BRD30014;XDOFES;22.05.2018;31.12.9999;;22.05.2018;14:38:01;0;;
400;ZUBI000_BRD30014;XDOGAR04;20.02.2018;31.12.9999;;20.02.2018;14:57:55;0;;
400;ZUBI000_BRD30014;XDOGNG03;25.12.2017;31.12.9999;;27.12.2017;18:48:22;0;;
400;ZUBI000_BRD30014;XDOKIY;25.12.2017;31.12.9999;;27.12.2017;18:48:26;0;;
400;ZUBI000_BRD30014;XDOKMM01;25.12.2017;31.12.9999;;27.12.2017;18:48:30;0;;
400;ZUBI000_BRD30014;XDOKMM03;25.12.2017;31.12.9999;;27.12.2017;18:48:32;0;;
400;ZUBI000_BRD30014;XDOKNA18;25.12.2017;31.12.9999;;27.12.2017;18:48:33;0;;
400;ZUBI000_BRD30014;XDOKNS03;25.12.2017;31.12.9999;;27.12.2017;18:48:35;0;;
400;ZUBI000_BRD30014;XDOKRV03;25.12.2017;31.12.9999;;27.12.2017;18:48:36;0;;
400;ZUBI000_BRD30014;XDOKVV36;25.12.2017;31.12.9999;;11.04.2018;13:58:00;0;;
400;ZUBI000_BRD30014;XDOMIF;25.12.2017;31.12.9999;;27.12.2017;18:48:41;0;;
400;ZUBI000_BRD30014;XDOMIG;25.12.2017;31.12.9999;;27.12.2017;18:48:44;0;;
400;ZUBI000_BRD30014;XDOMOV09;25.12.2017;31.12.9999;;27.12.2017;18:48:46;0;;
400;ZUBI000_BRD30014;XDONNA06;25.12.2017;31.12.9999;;27.12.2017;18:48:49;0;;
400;ZUBI000_BRD30014;XDOPDV07;25.12.2017;31.12.9999;;27.12.2017;18:48:50;0;;
400;ZUBI000_BRD30014;XDOPIP;25.12.2017;31.12.9999;;27.12.2017;18:48:51;0;;
400;ZUBI000_BRD30014;XDOPSV06;25.12.2017;31.12.9999;;27.12.2017;18:48:53;0;;
400;ZUBI000_BRD30014;XDORSG;22.05.2018;31.12.9999;;22.05.2018;14:38:05;0;;
400;ZUBI000_BRD30014;XDOSAN14;25.12.2017;31.12.9999;;27.12.2017;18:48:58;0;;
400;ZUBI000_BRD30014;XDOSDS07;25.12.2017;31.12.9999;;27.12.2017;18:48:59;0;;
400;ZUBI000_BRD30014;XDOSEV21;25.12.2017;31.12.9999;;27.12.2017;18:49:02;0;;
400;ZUBI000_BRD30014;XDOSGN01;25.12.2017;31.12.9999;;27.12.2017;18:49:03;0;;
400;ZUBI000_BRD30014;XDOSIA13;22.05.2018;31.12.9999;;22.05.2018;14:38:07;0;;
400;ZUBI000_BRD30014;XDOSIG03;25.12.2017;31.12.9999;;27.12.2017;18:49:07;0;;
400;ZUBI000_BRD30014;XDOSNE;25.12.2017;31.12.9999;;27.12.2017;18:49:09;0;;
400;ZUBI000_BRD30014;XDOSOA19;25.12.2017;31.12.9999;;27.12.2017;18:49:11;0;;
400;ZUBI000_BRD30014;XDOSOV21;22.05.2018;31.12.9999;;22.05.2018;14:38:08;0;;
400;ZUBI000_BRD30014;XDOSSI02;25.12.2017;31.12.9999;;27.12.2017;18:49:12;0;;
400;ZUBI000_BRD30014;XDOTEV05;25.12.2017;31.12.9999;;27.12.2017;18:49:16;0;;
400;ZUBI000_BRD30014;XDOTMA04;25.12.2017;31.12.9999;;27.12.2017;18:49:17;0;;
400;ZUBI000_BRD30014;XDOVKR;25.12.2017;31.12.9999;;27.12.2017;18:49:19;0;;
400;ZUBI000_BRD30014;XDOVNV13;25.12.2017;31.12.9999;;27.12.2017;18:49:21;0;;
400;ZUBI000_BRD30014;XDOVYA01;25.12.2017;31.12.9999;;27.12.2017;18:49:23;0;;
400;ZUBI000_BRD30014;XDOZID;25.12.2017;31.12.9999;;27.12.2017;18:49:24;0;;
400;ZUBI000_BRD30015;XDOAAP02;25.12.2017;31.12.9999;;27.12.2017;18:48:04;0;;
400;ZUBI000_BRD30015;XDOAEI01;25.12.2017;31.12.9999;;27.12.2017;18:48:09;0;;
400;ZUBI000_BRD30015;XDOBOG;25.12.2017;31.12.9999;;27.12.2017;18:48:14;0;;
400;ZUBI000_BRD30015;XDOCAS05;25.12.2017;31.12.9999;;27.12.2017;18:48:15;0;;
400;ZUBI000_BRD30015;XDODAV23;25.12.2017;31.12.9999;;27.12.2017;18:48:17;0;;
400;ZUBI000_BRD30015;XDODTV03;25.12.2017;31.12.9999;;27.12.2017;18:48:19;0;;
400;ZUBI000_BRD30015;XDOEAN06;25.12.2017;31.12.9999;;25.12.2017;12:29:59;0;;
400;ZUBI000_BRD30015;XDOFES;22.05.2018;31.12.9999;;22.05.2018;14:38:01;0;;
400;ZUBI000_BRD30015;XDOGNG03;25.12.2017;31.12.9999;;27.12.2017;18:48:22;0;;
400;ZUBI000_BRD30015;XDOKIY;25.12.2017;31.12.9999;;27.12.2017;18:48:26;0;;
400;ZUBI000_BRD30015;XDOKMM01;25.12.2017;31.12.9999;;27.12.2017;18:48:30;0;;
400;ZUBI000_BRD30015;XDOKMM03;25.12.2017;31.12.9999;;27.12.2017;18:48:32;0;;
400;ZUBI000_BRD30015;XDOKNA18;25.12.2017;31.12.9999;;27.12.2017;18:48:33;0;;
400;ZUBI000_BRD30015;XDOKNS03;25.12.2017;31.12.9999;;27.12.2017;18:48:35;0;;
400;ZUBI000_BRD30015;XDOKVV36;25.12.2017;31.12.9999;;11.04.2018;13:58:00;0;;
400;ZUBI000_BRD30015;XDOMIF;25.12.2017;31.12.9999;;27.12.2017;18:48:41;0;;
400;ZUBI000_BRD30015;XDOMIG;25.12.2017;31.12.9999;;27.12.2017;18:48:44;0;;
400;ZUBI000_BRD30015;XDOMOV09;25.12.2017;31.12.9999;;27.12.2017;18:48:46;0;;
400;ZUBI000_BRD30015;XDOPDV07;25.12.2017;31.12.9999;;27.12.2017;18:48:50;0;;
400;ZUBI000_BRD30015;XDOPIP;25.12.2017;31.12.9999;;27.12.2017;18:48:51;0;;
400;ZUBI000_BRD30015;XDOPSV06;25.12.2017;31.12.9999;;27.12.2017;18:48:53;0;;
400;ZUBI000_BRD30015;XDORSG;22.05.2018;31.12.9999;;22.05.2018;14:38:05;0;;
400;ZUBI000_BRD30015;XDOSAN14;25.12.2017;31.12.9999;;27.12.2017;18:48:58;0;;
400;ZUBI000_BRD30015;XDOSDS07;25.12.2017;31.12.9999;;27.12.2017;18:48:59;0;;
400;ZUBI000_BRD30015;XDOSGN01;25.12.2017;31.12.9999;;27.12.2017;18:49:03;0;;
400;ZUBI000_BRD30015;XDOSIA13;22.05.2018;31.12.9999;;22.05.2018;14:38:07;0;;
400;ZUBI000_BRD30015;XDOSNE;25.12.2017;31.12.9999;;27.12.2017;18:49:09;0;;
400;ZUBI000_BRD30015;XDOSOA19;25.12.2017;31.12.9999;;27.12.2017;18:49:11;0;;
400;ZUBI000_BRD30015;XDOSOV21;22.05.2018;31.12.9999;;22.05.2018;14:38:08;0;;
400;ZUBI000_BRD30015;XDOSSI02;25.12.2017;31.12.9999;;27.12.2017;18:49:12;0;;
400;ZUBI000_BRD30015;XDOTMA04;25.12.2017;31.12.9999;;27.12.2017;18:49:17;0;;
400;ZUBI000_BRD30015;XDOVKR;25.12.2017;31.12.9999;;27.12.2017;18:49:19;0;;
400;ZUBI000_BRD30015;XDOVNV13;25.12.2017;31.12.9999;;27.12.2017;18:49:21;0;;
400;ZUBI000_BRD30015;XDOVYA01;25.12.2017;31.12.9999;;27.12.2017;18:49:23;0;;
400;ZUBI000_BRD30015;XDOZID;25.12.2017;31.12.9999;;27.12.2017;18:49:24;0;;
400;ZUBI000_BRD30016;XDOAAP02;25.12.2017;31.12.9999;;27.12.2017;18:48:04;0;;
400;ZUBI000_BRD30016;XDOAEI01;25.12.2017;31.12.9999;;27.12.2017;18:48:09;0;;
400;ZUBI000_BRD30016;XDOAMA09;25.12.2017;31.12.9999;;25.12.2017;12:28:24;0;;
400;ZUBI000_BRD30016;XDOBAB01;25.12.2017;31.12.9999;;25.12.2017;12:28:37;0;;
400;ZUBI000_BRD30016;XDOBEN03;25.12.2017;31.12.9999;;25.12.2017;12:28:48;0;;
400;ZUBI000_BRD30016;XDOBKA01;25.12.2017;31.12.9999;;25.12.2017;12:29:00;0;;
400;ZUBI000_BRD30016;XDOBOG;25.12.2017;31.12.9999;;27.12.2017;18:48:14;0;;
400;ZUBI000_BRD30016;XDOCAS05;25.12.2017;31.12.9999;;27.12.2017;18:48:15;0;;
400;ZUBI000_BRD30016;XDOCIY;25.12.2017;31.12.9999;;25.12.2017;12:29:31;0;;
400;ZUBI000_BRD30016;XDODAV23;25.12.2017;31.12.9999;;27.12.2017;18:48:17;0;;
400;ZUBI000_BRD30016;XDODIB;25.12.2017;31.12.9999;;25.12.2017;12:29:51;0;;
400;ZUBI000_BRD30016;XDODTV03;25.12.2017;31.12.9999;;27.12.2017;18:48:19;0;;
400;ZUBI000_BRD30016;XDOEAN06;25.12.2017;31.12.9999;;25.12.2017;12:29:59;0;;
400;ZUBI000_BRD30016;XDOEVF;25.12.2017;31.12.9999;;25.12.2017;12:30:08;0;;
400;ZUBI000_BRD30016;XDOFES;22.05.2018;31.12.9999;;22.05.2018;14:38:01;0;;
400;ZUBI000_BRD30016;XDOFSA03;25.12.2017;31.12.9999;;25.12.2017;12:30:16;0;;
400;ZUBI000_BRD30016;XDOGII02;25.12.2017;31.12.9999;;25.12.2017;12:30:29;0;;
400;ZUBI000_BRD30016;XDOGLP02;25.12.2017;31.12.9999;;25.12.2017;12:30:34;0;;
400;ZUBI000_BRD30016;XDOGNG03;25.12.2017;31.12.9999;;27.12.2017;18:48:22;0;;
400;ZUBI000_BRD30016;XDOIVY;25.12.2017;31.12.9999;;25.12.2017;12:30:59;0;;
400;ZUBI000_BRD30016;XDOKAG07;25.12.2017;31.12.9999;;25.12.2017;12:31:07;0;;
400;ZUBI000_BRD30016;XDOKAN09;25.12.2017;31.12.9999;;25.12.2017;12:31:11;0;;
400;ZUBI000_BRD30016;XDOKEV24;25.12.2017;31.12.9999;;25.12.2017;12:31:28;0;;
400;ZUBI000_BRD30016;XDOKIY;25.12.2017;31.12.9999;;27.12.2017;18:48:26;0;;
400;ZUBI000_BRD30016;XDOKLI;25.12.2017;31.12.9999;;25.12.2017;12:31:45;0;;
400;ZUBI000_BRD30016;XDOKMM01;25.12.2017;31.12.9999;;27.12.2017;18:48:30;0;;
400;ZUBI000_BRD30016;XDOKMM03;25.12.2017;31.12.9999;;27.12.2017;18:48:32;0;;
400;ZUBI000_BRD30016;XDOKNA18;25.12.2017;31.12.9999;;27.12.2017;18:48:33;0;;
400;ZUBI000_BRD30016;XDOKNS03;25.12.2017;31.12.9999;;27.12.2017;18:48:35;0;;
400;ZUBI000_BRD30016;XDOKVV36;25.12.2017;31.12.9999;;11.04.2018;13:58:00;0;;
400;ZUBI000_BRD30016;XDOLAB;25.12.2017;31.12.9999;;25.12.2017;12:32:53;0;;
400;ZUBI000_BRD30016;XDOMIF;25.12.2017;31.12.9999;;27.12.2017;18:48:41;0;;
400;ZUBI000_BRD30016;XDOMIG;25.12.2017;31.12.9999;;27.12.2017;18:48:44;0;;
400;ZUBI000_BRD30016;XDOMOE;25.12.2017;31.12.9999;;25.12.2017;12:33:34;0;;
400;ZUBI000_BRD30016;XDOMOV09;25.12.2017;31.12.9999;;27.12.2017;18:48:46;0;;
400;ZUBI000_BRD30016;XDOMRI;25.12.2017;31.12.9999;;25.12.2017;12:33:37;0;;
400;ZUBI000_BRD30016;XDONOA05;25.12.2017;31.12.9999;;25.12.2017;12:33:48;0;;
400;ZUBI000_BRD30016;XDOPDV07;25.12.2017;31.12.9999;;27.12.2017;18:48:50;0;;
400;ZUBI000_BRD30016;XDOPIP;25.12.2017;31.12.9999;;27.12.2017;18:48:51;0;;
400;ZUBI000_BRD30016;XDOPSV06;25.12.2017;31.12.9999;;27.12.2017;18:48:53;0;;
400;ZUBI000_BRD30016;XDORSG;22.05.2018;31.12.9999;;22.05.2018;14:38:05;0;;
400;ZUBI000_BRD30016;XDOSAN14;25.12.2017;31.12.9999;;27.12.2017;18:48:58;0;;
400;ZUBI000_BRD30016;XDOSDS07;25.12.2017;31.12.9999;;27.12.2017;18:48:59;0;;
400;ZUBI000_BRD30016;XDOSEV24;25.12.2017;31.12.9999;;25.12.2017;12:34:49;0;;
400;ZUBI000_BRD30016;XDOSGN01;25.12.2017;31.12.9999;;27.12.2017;18:49:03;0;;
400;ZUBI000_BRD30016;XDOSGZ;25.12.2017;31.12.9999;;25.12.2017;12:34:53;0;;
400;ZUBI000_BRD30016;XDOSIA13;22.05.2018;31.12.9999;;22.05.2018;14:38:07;0;;
400;ZUBI000_BRD30016;XDOSNE;25.12.2017;31.12.9999;;27.12.2017;18:49:09;0;;
400;ZUBI000_BRD30016;XDOSOA19;25.12.2017;31.12.9999;;27.12.2017;18:49:11;0;;
400;ZUBI000_BRD30016;XDOSSI02;25.12.2017;31.12.9999;;27.12.2017;18:49:12;0;;
400;ZUBI000_BRD30016;XDOSVI06;25.12.2017;31.12.9999;;25.12.2017;12:35:16;0;;
400;ZUBI000_BRD30016;XDOTMA04;25.12.2017;31.12.9999;;27.12.2017;18:49:17;0;;
400;ZUBI000_BRD30016;XDOTTN;25.12.2017;31.12.9999;;25.12.2017;12:35:39;0;;
400;ZUBI000_BRD30016;XDOVKR;25.12.2017;31.12.9999;;27.12.2017;18:49:19;0;;
400;ZUBI000_BRD30016;XDOVNV13;25.12.2017;31.12.9999;;27.12.2017;18:49:21;0;;
400;ZUBI000_BRD30016;XDOVYA01;25.12.2017;31.12.9999;;27.12.2017;18:49:23;0;;
400;ZUBI000_BRD30016;XDOYNI01;25.12.2017;31.12.9999;;25.12.2017;12:36:07;0;;
400;ZUBI000_BRD30016;XDOZID;25.12.2017;31.12.9999;;27.12.2017;18:49:24;0;;
400;ZUBI000_BRD30017;XDOAAP02;25.12.2017;31.12.9999;;27.12.2017;18:48:04;0;;
400;ZUBI000_BRD30017;XDOAEI01;25.12.2017;31.12.9999;;27.12.2017;18:48:09;0;;
400;ZUBI000_BRD30017;XDOAMA09;25.12.2017;31.12.9999;;25.12.2017;12:28:24;0;;
400;ZUBI000_BRD30017;XDOANS03;25.12.2017;31.12.9999;;27.12.2017;18:48:12;0;;
400;ZUBI000_BRD30017;XDOBAB01;25.12.2017;31.12.9999;;25.12.2017;12:28:37;0;;
400;ZUBI000_BRD30017;XDOBDS01;25.12.2017;31.12.9999;;27.12.2017;18:48:13;0;;
400;ZUBI000_BRD30017;XDOBEN03;25.12.2017;31.12.9999;;25.12.2017;12:28:48;0;;
400;ZUBI000_BRD30017;XDOBOG;25.12.2017;31.12.9999;;27.12.2017;18:48:14;0;;
400;ZUBI000_BRD30017;XDOCAS05;25.12.2017;31.12.9999;;27.12.2017;18:48:15;0;;
400;ZUBI000_BRD30017;XDODAV23;25.12.2017;31.12.9999;;27.12.2017;18:48:17;0;;
400;ZUBI000_BRD30017;XDODTV03;25.12.2017;31.12.9999;;27.12.2017;18:48:19;0;;
400;ZUBI000_BRD30017;XDOEAN06;25.12.2017;31.12.9999;;25.12.2017;12:29:59;0;;
400;ZUBI000_BRD30017;XDOEIB01;25.12.2017;31.12.9999;;25.12.2017;12:30:04;0;;
400;ZUBI000_BRD30017;XDOFES;22.05.2018;31.12.9999;;22.05.2018;14:38:01;0;;
400;ZUBI000_BRD30017;XDOGAR04;20.02.2018;31.12.9999;;20.02.2018;14:57:55;0;;
400;ZUBI000_BRD30017;XDOGNG03;25.12.2017;31.12.9999;;27.12.2017;18:48:22;0;;
400;ZUBI000_BRD30017;XDOKAG07;25.12.2017;31.12.9999;;25.12.2017;12:31:07;0;;
400;ZUBI000_BRD30017;XDOKAN09;25.12.2017;31.12.9999;;25.12.2017;12:31:11;0;;
400;ZUBI000_BRD30017;XDOKIY;25.12.2017;31.12.9999;;27.12.2017;18:48:26;0;;
400;ZUBI000_BRD30017;XDOKMM01;25.12.2017;31.12.9999;;27.12.2017;18:48:30;0;;
400;ZUBI000_BRD30017;XDOKMM03;25.12.2017;31.12.9999;;27.12.2017;18:48:32;0;;
400;ZUBI000_BRD30017;XDOKNA18;25.12.2017;31.12.9999;;27.12.2017;18:48:33;0;;
400;ZUBI000_BRD30017;XDOKNS03;25.12.2017;31.12.9999;;27.12.2017;18:48:35;0;;
400;ZUBI000_BRD30017;XDOKRV03;25.12.2017;31.12.9999;;27.12.2017;18:48:36;0;;
400;ZUBI000_BRD30017;XDOKVV36;25.12.2017;31.12.9999;;11.04.2018;13:58:00;0;;
400;ZUBI000_BRD30017;XDOMIF;25.12.2017;31.12.9999;;27.12.2017;18:48:41;0;;
400;ZUBI000_BRD30017;XDOMIG;25.12.2017;31.12.9999;;27.12.2017;18:48:44;0;;
400;ZUBI000_BRD30017;XDOMOE;25.12.2017;31.12.9999;;25.12.2017;12:33:34;0;;
400;ZUBI000_BRD30017;XDOMOV09;25.12.2017;31.12.9999;;27.12.2017;18:48:46;0;;
400;ZUBI000_BRD30017;XDOMRI;25.12.2017;31.12.9999;;25.12.2017;12:33:37;0;;
400;ZUBI000_BRD30017;XDONNA06;25.12.2017;31.12.9999;;27.12.2017;18:48:49;0;;
400;ZUBI000_BRD30017;XDOPDV07;25.12.2017;31.12.9999;;27.12.2017;18:48:50;0;;
400;ZUBI000_BRD30017;XDOPIP;25.12.2017;31.12.9999;;27.12.2017;18:48:51;0;;
400;ZUBI000_BRD30017;XDOPSV06;25.12.2017;31.12.9999;;27.12.2017;18:48:53;0;;
400;ZUBI000_BRD30017;XDORSG;22.05.2018;31.12.9999;;22.05.2018;14:38:05;0;;
400;ZUBI000_BRD30017;XDOSAN14;25.12.2017;31.12.9999;;27.12.2017;18:48:58;0;;
400;ZUBI000_BRD30017;XDOSDS07;25.12.2017;31.12.9999;;27.12.2017;18:48:59;0;;
400;ZUBI000_BRD30017;XDOSEV21;25.12.2017;31.12.9999;;27.12.2017;18:49:02;0;;
400;ZUBI000_BRD30017;XDOSEV24;25.12.2017;31.12.9999;;25.12.2017;12:34:49;0;;
400;ZUBI000_BRD30017;XDOSGN01;25.12.2017;31.12.9999;;27.12.2017;18:49:03;0;;
400;ZUBI000_BRD30017;XDOSGZ;25.12.2017;31.12.9999;;25.12.2017;12:34:53;0;;
400;ZUBI000_BRD30017;XDOSIA13;22.05.2018;31.12.9999;;22.05.2018;14:38:07;0;;
400;ZUBI000_BRD30017;XDOSIG03;25.12.2017;31.12.9999;;27.12.2017;18:49:07;0;;
400;ZUBI000_BRD30017;XDOSNE;25.12.2017;31.12.9999;;27.12.2017;18:49:09;0;;
400;ZUBI000_BRD30017;XDOSOA19;25.12.2017;31.12.9999;;27.12.2017;18:49:11;0;;
400;ZUBI000_BRD30017;XDOSSI02;25.12.2017;31.12.9999;;27.12.2017;18:49:12;0;;
400;ZUBI000_BRD30017;XDOTEV05;25.12.2017;31.12.9999;;27.12.2017;18:49:16;0;;
400;ZUBI000_BRD30017;XDOTMA04;25.12.2017;31.12.9999;;27.12.2017;18:49:17;0;;
400;ZUBI000_BRD30017;XDOVKR;25.12.2017;31.12.9999;;27.12.2017;18:49:19;0;;
400;ZUBI000_BRD30017;XDOVNV13;25.12.2017;31.12.9999;;27.12.2017;18:49:21;0;;
400;ZUBI000_BRD30017;XDOVYA01;25.12.2017;31.12.9999;;27.12.2017;18:49:23;0;;
400;ZUBI000_BRD30017;XDOZID;25.12.2017;31.12.9999;;27.12.2017;18:49:24;0;;
400;ZUBI000_BRD30017;XDOZSL02;25.12.2017;31.12.9999;;25.12.2017;12:36:15;0;;
400;ZUBI000_BRD30018;XDOAAP02;25.12.2017;31.12.9999;;27.12.2017;18:48:04;0;;
